course,userid,final_fail,final_gifted
2003.0,6574.0,0,0
2003.0,70852.0,0,0
2003.0,70904.0,1,0
2003.0,74545.0,1,0
2007.0,13688.0,1,0
2007.0,13689.0,1,0
2007.0,14058.0,1,0
2007.0,14962.0,1,0
2007.0,15056.0,1,0
2007.0,19975.0,1,0
2007.0,24094.0,1,0
2007.0,24598.0,1,0
2007.0,26223.0,1,0
2007.0,26496.0,1,0
2007.0,26743.0,1,0
2007.0,27052.0,1,0
2007.0,27473.0,0,0
2007.0,29804.0,1,0
2007.0,29810.0,1,0
2007.0,35392.0,0,0
2007.0,35473.0,1,0
2007.0,35499.0,1,0
2007.0,36117.0,1,0
2007.0,36208.0,1,0
2007.0,36350.0,1,0
2007.0,36820.0,1,0
2007.0,37066.0,1,0
2007.0,37142.0,1,0
2007.0,37785.0,1,0
2007.0,39314.0,1,0
2007.0,40435.0,1,0
2007.0,43567.0,1,0
2007.0,44543.0,1,0
2007.0,45105.0,1,0
2007.0,45121.0,1,0
2007.0,45313.0,1,0
2007.0,45436.0,1,0
2007.0,45847.0,1,0
2007.0,46506.0,1,0
2007.0,46526.0,1,0
2007.0,46820.0,1,0
2007.0,47597.0,1,0
2007.0,51988.0,0,0
2007.0,52567.0,1,0
2007.0,53291.0,1,0
2007.0,53659.0,1,0
2007.0,53938.0,0,0
2007.0,54192.0,1,0
2007.0,54214.0,1,0
2007.0,54632.0,1,0
2007.0,54926.0,1,0
2007.0,54949.0,1,0
2007.0,54971.0,1,0
2007.0,55076.0,1,0
2007.0,55457.0,1,0
2007.0,55518.0,1,0
2007.0,55565.0,1,0
2007.0,55658.0,1,0
2007.0,55926.0,1,0
2007.0,57897.0,1,0
2007.0,57988.0,1,0
2007.0,60762.0,1,0
2007.0,60782.0,1,0
2007.0,60820.0,0,0
2007.0,60990.0,1,0
2007.0,61134.0,1,0
2007.0,61155.0,1,0
2007.0,61400.0,1,0
2007.0,61468.0,1,0
2007.0,61529.0,1,0
2007.0,61580.0,1,0
2007.0,61611.0,1,0
2007.0,61714.0,1,0
2007.0,61750.0,1,0
2007.0,61780.0,1,0
2007.0,61866.0,1,0
2007.0,61962.0,1,0
2007.0,62034.0,1,0
2007.0,62108.0,1,0
2007.0,62111.0,1,0
2007.0,62173.0,1,0
2007.0,62276.0,1,0
2007.0,62445.0,1,0
2007.0,62577.0,1,0
2007.0,62579.0,1,0
2007.0,62687.0,1,0
2007.0,62768.0,1,0
2007.0,62799.0,1,0
2007.0,62839.0,1,0
2007.0,62893.0,1,0
2007.0,63000.0,1,0
2007.0,63273.0,1,0
2007.0,63330.0,1,0
2007.0,63567.0,1,0
2007.0,63629.0,1,0
2007.0,63644.0,1,0
2007.0,63697.0,1,0
2007.0,63714.0,1,0
2007.0,63763.0,1,0
2007.0,63771.0,1,0
2007.0,63918.0,1,0
2007.0,64022.0,1,0
2007.0,64293.0,1,0
2007.0,64309.0,1,0
2007.0,64427.0,1,0
2007.0,64480.0,1,0
2007.0,64488.0,1,0
2007.0,64790.0,1,0
2007.0,64832.0,1,0
2007.0,65144.0,1,0
2007.0,65188.0,1,0
2007.0,65318.0,1,0
2007.0,66337.0,1,0
2007.0,66556.0,1,0
2007.0,68420.0,1,0
2007.0,68428.0,1,0
2007.0,68437.0,1,0
2007.0,68463.0,1,0
2007.0,68480.0,1,0
2007.0,68503.0,1,0
2007.0,68515.0,1,0
2007.0,68516.0,1,0
2007.0,68525.0,1,0
2007.0,68531.0,0,0
2007.0,68559.0,1,0
2007.0,68574.0,1,0
2007.0,68581.0,1,0
2007.0,68591.0,1,0
2007.0,68625.0,1,0
2007.0,68653.0,1,0
2007.0,68670.0,1,0
2007.0,68673.0,1,0
2007.0,68685.0,1,0
2007.0,68711.0,1,0
2007.0,68742.0,1,0
2007.0,68744.0,1,0
2007.0,68776.0,1,0
2007.0,68820.0,1,0
2007.0,68825.0,1,0
2007.0,68826.0,1,0
2007.0,68854.0,1,0
2007.0,68869.0,1,0
2007.0,68893.0,1,0
2007.0,68899.0,1,0
2007.0,68912.0,1,0
2007.0,68919.0,1,0
2007.0,68956.0,1,0
2007.0,68971.0,1,0
2007.0,68991.0,1,0
2007.0,69002.0,1,0
2007.0,69005.0,1,0
2007.0,69037.0,1,0
2007.0,69052.0,1,0
2007.0,69059.0,1,0
2007.0,69066.0,1,0
2007.0,69099.0,0,1
2007.0,69131.0,1,0
2007.0,69167.0,1,0
2007.0,69170.0,1,0
2007.0,69171.0,1,0
2007.0,69190.0,1,0
2007.0,69229.0,1,0
2007.0,69296.0,1,0
2007.0,69345.0,1,0
2007.0,69365.0,1,0
2007.0,69409.0,1,0
2007.0,69435.0,1,0
2007.0,69593.0,1,0
2007.0,69599.0,1,0
2007.0,69635.0,1,0
2007.0,69648.0,1,0
2007.0,69679.0,1,0
2007.0,69809.0,0,1
2007.0,69907.0,1,0
2007.0,70435.0,1,0
2007.0,70443.0,1,0
2007.0,70462.0,1,0
2007.0,70554.0,1,0
2007.0,70562.0,1,0
2007.0,70651.0,1,0
2007.0,70706.0,1,0
2007.0,70924.0,1,0
2007.0,70926.0,1,0
2007.0,70994.0,1,0
2007.0,70998.0,1,0
2007.0,71198.0,1,0
2007.0,71266.0,1,0
2007.0,71298.0,1,0
2007.0,71309.0,1,0
2007.0,71323.0,1,0
2007.0,71330.0,1,0
2007.0,71363.0,1,0
2007.0,71384.0,1,0
2007.0,71429.0,1,0
2007.0,71987.0,1,0
2007.0,71995.0,1,0
2007.0,72022.0,1,0
2007.0,72052.0,1,0
2007.0,72097.0,1,0
2007.0,72104.0,0,0
2007.0,72147.0,1,0
2007.0,72149.0,1,0
2007.0,72194.0,1,0
2007.0,72249.0,1,0
2007.0,72272.0,1,0
2007.0,72285.0,1,0
2007.0,72288.0,1,0
2007.0,72418.0,1,0
2007.0,72431.0,1,0
2007.0,72439.0,1,0
2007.0,72505.0,1,0
2007.0,72581.0,1,0
2007.0,72585.0,1,0
2007.0,72597.0,1,0
2007.0,72692.0,1,0
2007.0,72701.0,1,0
2007.0,72730.0,1,0
2007.0,72846.0,1,0
2007.0,72859.0,1,0
2007.0,72904.0,1,0
2007.0,72965.0,1,0
2007.0,73077.0,1,0
2007.0,73181.0,1,0
2007.0,73320.0,1,0
2007.0,73340.0,1,0
2007.0,73415.0,1,0
2007.0,73422.0,1,0
2007.0,73513.0,1,0
2007.0,73640.0,1,0
2007.0,73656.0,1,0
2007.0,73686.0,1,0
2007.0,73752.0,1,0
2007.0,73816.0,1,0
2007.0,73879.0,1,0
2007.0,74052.0,1,0
2007.0,74057.0,1,0
2007.0,74160.0,1,0
2024.0,14104.0,0,0
2024.0,14227.0,1,0
2024.0,16611.0,1,0
2024.0,18259.0,1,0
2024.0,19245.0,0,0
2024.0,21492.0,0,0
2024.0,21980.0,1,0
2024.0,24465.0,0,1
2024.0,25960.0,0,0
2024.0,25980.0,0,1
2024.0,26109.0,0,1
2024.0,26231.0,0,1
2024.0,26425.0,0,0
2024.0,26466.0,1,0
2024.0,26479.0,0,0
2024.0,26482.0,0,1
2024.0,26555.0,0,1
2024.0,26666.0,1,0
2024.0,26800.0,0,0
2024.0,26867.0,0,0
2024.0,26876.0,0,1
2024.0,26946.0,1,0
2024.0,27074.0,0,1
2024.0,27134.0,1,0
2024.0,27242.0,1,0
2024.0,27285.0,0,0
2024.0,27325.0,0,0
2024.0,27443.0,0,0
2024.0,27599.0,0,1
2024.0,28154.0,0,0
2024.0,29814.0,0,1
2024.0,30155.0,1,0
2024.0,31886.0,0,0
2024.0,31980.0,0,0
2024.0,3419.0,0,0
2024.0,34815.0,0,1
2024.0,34907.0,0,0
2024.0,34956.0,0,1
2024.0,34994.0,1,0
2024.0,35013.0,0,0
2024.0,35221.0,0,0
2024.0,35229.0,0,0
2024.0,35345.0,0,0
2024.0,35425.0,0,0
2024.0,35738.0,0,1
2024.0,35747.0,1,0
2024.0,35947.0,0,1
2024.0,35969.0,0,0
2024.0,36037.0,0,0
2024.0,36073.0,0,0
2024.0,36179.0,1,0
2024.0,36275.0,0,1
2024.0,36314.0,0,0
2024.0,36354.0,0,1
2024.0,36573.0,0,0
2024.0,36624.0,0,0
2024.0,36983.0,0,0
2024.0,36987.0,1,0
2024.0,37192.0,0,1
2024.0,37224.0,0,1
2024.0,37313.0,0,0
2024.0,37382.0,1,0
2024.0,37537.0,0,1
2024.0,37658.0,0,0
2024.0,37773.0,1,0
2024.0,38129.0,0,0
2024.0,38205.0,1,0
2024.0,38857.0,0,0
2024.0,38882.0,0,0
2024.0,39682.0,0,0
2024.0,43920.0,0,1
2024.0,43948.0,1,0
2024.0,44079.0,0,0
2024.0,44175.0,0,0
2024.0,44180.0,0,0
2024.0,44212.0,1,0
2024.0,44281.0,0,0
2024.0,44300.0,0,0
2024.0,44536.0,1,0
2024.0,44550.0,1,0
2024.0,44617.0,0,1
2024.0,44629.0,1,0
2024.0,44653.0,0,0
2024.0,44709.0,1,0
2024.0,44716.0,0,0
2024.0,44726.0,1,0
2024.0,44728.0,0,0
2024.0,44736.0,0,0
2024.0,44807.0,0,1
2024.0,44808.0,0,0
2024.0,45080.0,0,0
2024.0,45094.0,0,0
2024.0,45137.0,1,0
2024.0,45154.0,1,0
2024.0,45156.0,0,0
2024.0,45380.0,0,0
2024.0,45419.0,0,0
2024.0,45477.0,0,0
2024.0,45512.0,0,1
2024.0,45519.0,0,0
2024.0,45557.0,1,0
2024.0,45679.0,0,0
2024.0,45689.0,1,0
2024.0,45697.0,0,0
2024.0,45752.0,0,0
2024.0,45767.0,0,0
2024.0,45815.0,0,0
2024.0,45816.0,0,0
2024.0,45823.0,0,0
2024.0,45843.0,0,1
2024.0,45844.0,0,1
2024.0,45853.0,0,1
2024.0,46005.0,0,0
2024.0,46027.0,0,0
2024.0,46052.0,0,0
2024.0,46067.0,0,0
2024.0,46096.0,1,0
2024.0,46105.0,0,0
2024.0,46157.0,0,0
2024.0,46241.0,0,1
2024.0,46261.0,0,0
2024.0,46267.0,0,0
2024.0,46336.0,0,0
2024.0,46337.0,0,1
2024.0,46346.0,1,0
2024.0,46361.0,0,0
2024.0,46383.0,0,0
2024.0,46458.0,1,0
2024.0,46483.0,0,0
2024.0,46707.0,0,0
2024.0,46709.0,0,0
2024.0,46917.0,0,0
2024.0,47021.0,0,1
2024.0,47307.0,0,0
2024.0,47381.0,0,0
2024.0,4865.0,1,0
2024.0,48858.0,0,1
2024.0,49167.0,0,0
2024.0,49893.0,1,0
2024.0,51853.0,0,0
2024.0,51907.0,0,0
2024.0,51981.0,0,1
2024.0,52001.0,0,0
2024.0,52020.0,0,0
2024.0,52040.0,0,1
2024.0,52099.0,0,0
2024.0,52153.0,0,1
2024.0,52201.0,0,0
2024.0,52203.0,0,1
2024.0,52242.0,0,0
2024.0,52254.0,1,0
2024.0,52339.0,0,0
2024.0,52364.0,0,1
2024.0,52419.0,0,0
2024.0,52432.0,0,1
2024.0,52453.0,0,0
2024.0,52535.0,0,0
2024.0,52556.0,0,0
2024.0,52594.0,0,0
2024.0,52609.0,0,1
2024.0,52673.0,0,0
2024.0,52675.0,0,0
2024.0,52741.0,0,1
2024.0,52748.0,0,1
2024.0,52816.0,0,0
2024.0,52840.0,0,1
2024.0,52944.0,0,0
2024.0,52991.0,1,0
2024.0,53190.0,0,0
2024.0,53251.0,1,0
2024.0,53325.0,1,0
2024.0,53382.0,1,0
2024.0,53486.0,0,0
2024.0,53501.0,0,0
2024.0,53648.0,0,0
2024.0,53734.0,0,1
2024.0,53758.0,1,0
2024.0,53762.0,0,1
2024.0,53790.0,0,0
2024.0,53807.0,0,1
2024.0,53824.0,0,0
2024.0,53851.0,0,1
2024.0,53881.0,0,0
2024.0,53886.0,0,0
2024.0,53949.0,1,0
2024.0,53964.0,0,1
2024.0,54011.0,0,0
2024.0,54013.0,0,0
2024.0,54022.0,0,1
2024.0,54051.0,0,1
2024.0,54103.0,0,0
2024.0,54106.0,1,0
2024.0,54123.0,0,0
2024.0,54302.0,0,0
2024.0,54402.0,1,0
2024.0,54407.0,0,0
2024.0,54416.0,0,0
2024.0,54429.0,1,0
2024.0,54512.0,0,0
2024.0,54533.0,1,0
2024.0,54617.0,0,0
2024.0,54791.0,0,0
2024.0,54809.0,0,0
2024.0,54850.0,0,0
2024.0,54862.0,0,0
2024.0,54872.0,1,0
2024.0,54895.0,0,1
2024.0,54905.0,0,0
2024.0,54942.0,0,0
2024.0,55093.0,1,0
2024.0,55102.0,1,0
2024.0,55117.0,0,1
2024.0,55119.0,1,0
2024.0,55129.0,0,0
2024.0,55213.0,0,0
2024.0,55219.0,1,0
2024.0,55229.0,0,0
2024.0,55302.0,1,0
2024.0,55315.0,1,0
2024.0,55689.0,1,0
2024.0,60651.0,0,0
2024.0,60665.0,1,0
2024.0,60690.0,0,0
2024.0,60705.0,0,1
2024.0,60706.0,1,0
2024.0,60739.0,0,0
2024.0,60740.0,0,1
2024.0,60809.0,1,0
2024.0,60842.0,0,1
2024.0,60844.0,0,0
2024.0,60919.0,0,0
2024.0,60937.0,1,0
2024.0,60944.0,0,0
2024.0,61001.0,0,0
2024.0,61062.0,0,0
2024.0,61077.0,0,0
2024.0,61091.0,0,0
2024.0,61092.0,1,0
2024.0,61093.0,1,0
2024.0,61186.0,0,0
2024.0,61242.0,1,0
2024.0,61246.0,0,0
2024.0,61261.0,0,0
2024.0,61287.0,0,0
2024.0,61289.0,0,0
2024.0,61315.0,0,0
2024.0,61325.0,1,0
2024.0,61454.0,0,0
2024.0,61574.0,0,1
2024.0,61576.0,1,0
2024.0,61603.0,1,0
2024.0,61666.0,0,0
2024.0,61669.0,0,0
2024.0,61680.0,1,0
2024.0,61756.0,1,0
2024.0,61831.0,0,0
2024.0,61915.0,0,0
2024.0,62006.0,0,0
2024.0,62155.0,0,0
2024.0,62180.0,1,0
2024.0,62191.0,0,0
2024.0,62241.0,1,0
2024.0,62284.0,0,1
2024.0,62326.0,1,0
2024.0,62364.0,0,0
2024.0,62403.0,0,0
2024.0,62418.0,1,0
2024.0,62448.0,0,0
2024.0,62491.0,1,0
2024.0,62527.0,0,0
2024.0,62557.0,0,0
2024.0,62598.0,1,0
2024.0,62601.0,0,1
2024.0,62612.0,0,1
2024.0,62716.0,0,0
2024.0,62718.0,1,0
2024.0,62766.0,0,1
2024.0,62841.0,1,0
2024.0,62845.0,1,0
2024.0,63083.0,0,0
2024.0,63150.0,0,1
2024.0,63164.0,0,0
2024.0,63201.0,0,1
2024.0,63209.0,0,1
2024.0,63236.0,0,0
2024.0,63267.0,0,1
2024.0,63310.0,0,1
2024.0,63320.0,0,1
2024.0,63356.0,0,0
2024.0,63442.0,0,0
2024.0,63457.0,0,1
2024.0,63512.0,0,1
2024.0,63563.0,0,1
2024.0,63624.0,0,1
2024.0,63650.0,0,0
2024.0,63678.0,0,0
2024.0,63680.0,0,0
2024.0,63785.0,1,0
2024.0,63791.0,0,0
2024.0,63798.0,0,0
2024.0,63816.0,0,0
2024.0,63859.0,0,1
2024.0,63911.0,0,0
2024.0,64000.0,0,0
2024.0,64019.0,0,1
2024.0,64029.0,0,1
2024.0,64038.0,1,0
2024.0,64064.0,1,0
2024.0,64065.0,1,0
2024.0,64166.0,1,0
2024.0,64255.0,0,0
2024.0,64342.0,1,0
2024.0,64385.0,0,0
2024.0,64433.0,0,1
2024.0,64526.0,1,0
2024.0,64553.0,0,1
2024.0,64604.0,0,0
2024.0,64804.0,0,1
2024.0,65093.0,0,0
2024.0,66341.0,0,1
2024.0,66368.0,0,0
2024.0,69320.0,0,0
2024.0,72316.0,0,0
2024.0,72520.0,0,0
2024.0,72624.0,0,1
2024.0,72849.0,1,0
2024.0,8604.0,0,1
2027.0,17017.0,1,0
2027.0,34794.0,1,0
2027.0,34836.0,1,0
2027.0,39543.0,1,0
2027.0,39749.0,0,1
2027.0,44507.0,0,0
2027.0,45296.0,1,0
2027.0,46303.0,1,0
2027.0,46634.0,1,0
2027.0,47115.0,1,0
2027.0,47164.0,1,0
2027.0,47629.0,1,0
2027.0,48070.0,1,0
2027.0,52636.0,1,0
2027.0,53267.0,1,0
2027.0,53353.0,1,0
2027.0,53996.0,1,0
2027.0,54069.0,1,0
2027.0,54676.0,1,0
2027.0,55283.0,1,0
2027.0,60658.0,1,0
2027.0,60756.0,1,0
2027.0,60855.0,1,0
2027.0,60889.0,1,0
2027.0,61110.0,1,0
2027.0,61308.0,1,0
2027.0,61350.0,1,0
2027.0,61431.0,1,0
2027.0,61482.0,1,0
2027.0,61703.0,1,0
2027.0,61796.0,1,0
2027.0,61843.0,1,0
2027.0,61876.0,1,0
2027.0,61926.0,1,0
2027.0,62075.0,1,0
2027.0,62094.0,1,0
2027.0,62103.0,1,0
2027.0,62116.0,1,0
2027.0,62154.0,1,0
2027.0,62439.0,1,0
2027.0,62500.0,1,0
2027.0,62637.0,1,0
2027.0,62752.0,1,0
2027.0,62775.0,1,0
2027.0,62831.0,1,0
2027.0,62857.0,1,0
2027.0,62926.0,1,0
2027.0,63056.0,1,0
2027.0,63134.0,1,0
2027.0,63239.0,1,0
2027.0,63288.0,1,0
2027.0,63368.0,1,0
2027.0,63402.0,1,0
2027.0,63435.0,1,0
2027.0,63452.0,1,0
2027.0,63485.0,1,0
2027.0,63519.0,1,0
2027.0,63554.0,1,0
2027.0,63744.0,1,0
2027.0,63766.0,1,0
2027.0,63813.0,1,0
2027.0,63886.0,1,0
2027.0,63904.0,1,0
2027.0,63936.0,1,0
2027.0,63964.0,1,0
2027.0,64203.0,0,0
2027.0,64426.0,1,0
2027.0,64610.0,1,0
2027.0,64728.0,1,0
2027.0,65102.0,1,0
2027.0,65269.0,1,0
2027.0,65444.0,1,0
2027.0,65571.0,1,0
2027.0,65650.0,1,0
2027.0,66218.0,1,0
2027.0,66342.0,1,0
2027.0,73413.0,1,0
2027.0,74352.0,1,0
2027.0,74606.0,1,0
2027.0,74816.0,1,0
2027.0,74868.0,1,0
2027.0,76858.0,1,0
2027.0,77022.0,1,0
2027.0,77025.0,1,0
2046.0,10927.0,1,0
2046.0,11296.0,1,0
2046.0,12896.0,0,0
2046.0,13160.0,1,0
2046.0,15916.0,1,0
2046.0,15939.0,1,0
2046.0,16343.0,1,0
2046.0,16497.0,1,0
2046.0,16602.0,1,0
2046.0,16623.0,1,0
2046.0,17302.0,1,0
2046.0,18472.0,1,0
2046.0,19037.0,1,0
2046.0,19079.0,0,0
2046.0,19248.0,1,0
2046.0,19547.0,1,0
2046.0,19885.0,1,0
2046.0,20565.0,1,0
2046.0,22187.0,1,0
2046.0,26100.0,0,0
2046.0,28974.0,0,0
2046.0,29408.0,1,0
2046.0,31821.0,1,0
2046.0,43386.0,0,0
2046.0,44260.0,0,0
2046.0,4613.0,0,0
2046.0,46309.0,1,0
2046.0,47779.0,1,0
2046.0,52087.0,1,0
2046.0,52905.0,1,0
2046.0,52932.0,1,0
2046.0,53594.0,1,0
2046.0,54924.0,1,0
2046.0,55165.0,0,0
2046.0,55196.0,1,0
2046.0,55564.0,1,0
2046.0,56477.0,0,0
2046.0,60903.0,1,0
2046.0,60967.0,1,0
2046.0,61000.0,1,0
2046.0,61147.0,1,0
2046.0,62866.0,1,0
2046.0,63484.0,1,0
2046.0,63493.0,1,0
2046.0,63775.0,1,0
2046.0,63891.0,1,0
2046.0,63971.0,1,0
2046.0,64008.0,1,0
2046.0,64253.0,1,0
2046.0,64278.0,1,0
2046.0,64470.0,1,0
2046.0,65320.0,1,0
2046.0,65404.0,1,0
2046.0,68451.0,1,0
2046.0,68473.0,0,0
2046.0,68482.0,1,0
2046.0,68521.0,1,0
2046.0,68561.0,1,0
2046.0,68686.0,1,0
2046.0,68697.0,1,0
2046.0,68701.0,0,0
2046.0,68708.0,1,0
2046.0,68827.0,1,0
2046.0,68831.0,1,0
2046.0,68868.0,1,0
2046.0,68875.0,1,0
2046.0,68905.0,1,0
2046.0,68925.0,1,0
2046.0,68963.0,1,0
2046.0,68988.0,0,0
2046.0,69016.0,1,0
2046.0,69038.0,0,1
2046.0,69163.0,1,0
2046.0,69418.0,1,0
2046.0,69422.0,0,0
2046.0,69441.0,1,0
2046.0,69595.0,1,0
2046.0,69616.0,0,0
2046.0,69644.0,1,0
2046.0,69657.0,1,0
2046.0,69700.0,1,0
2046.0,69928.0,1,0
2046.0,70413.0,1,0
2046.0,70463.0,1,0
2046.0,70966.0,1,0
2046.0,71175.0,1,0
2046.0,71404.0,1,0
2046.0,71477.0,1,0
2046.0,72001.0,1,0
2046.0,72046.0,0,0
2046.0,72110.0,1,0
2046.0,72334.0,1,0
2046.0,72444.0,0,0
2046.0,72472.0,1,0
2046.0,72480.0,0,0
2046.0,72491.0,1,0
2046.0,72515.0,1,0
2046.0,72537.0,0,0
2046.0,72541.0,1,0
2046.0,72588.0,1,0
2046.0,72613.0,0,0
2046.0,72631.0,1,0
2046.0,72687.0,1,0
2046.0,72695.0,1,0
2046.0,72813.0,1,0
2046.0,73352.0,1,0
2046.0,73407.0,0,0
2046.0,73719.0,1,0
2046.0,74928.0,1,0
2046.0,7757.0,1,0
2046.0,8639.0,1,0
2046.0,9925.0,1,0
2059.0,11873.0,0,1
2059.0,12329.0,0,0
2059.0,13844.0,0,0
2059.0,14132.0,0,0
2059.0,14227.0,0,0
2059.0,14242.0,0,0
2059.0,14275.0,0,0
2059.0,15831.0,0,1
2059.0,16190.0,0,0
2059.0,17762.0,0,0
2059.0,18188.0,0,0
2059.0,18492.0,0,0
2059.0,18548.0,0,1
2059.0,19160.0,0,0
2059.0,19529.0,0,0
2059.0,19966.0,0,0
2059.0,20345.0,0,0
2059.0,20675.0,0,0
2059.0,21235.0,0,1
2059.0,21501.0,0,0
2059.0,21607.0,0,0
2059.0,21901.0,0,0
2059.0,21902.0,0,0
2059.0,21980.0,0,0
2059.0,21987.0,0,0
2059.0,22436.0,0,0
2059.0,22704.0,0,1
2059.0,22734.0,0,0
2059.0,22788.0,0,0
2059.0,22832.0,0,0
2059.0,23733.0,0,0
2059.0,24132.0,0,0
2059.0,25171.0,0,0
2059.0,25189.0,0,0
2059.0,25900.0,0,0
2059.0,25935.0,0,1
2059.0,25969.0,1,0
2059.0,26023.0,0,0
2059.0,26049.0,0,0
2059.0,26138.0,0,0
2059.0,26231.0,0,0
2059.0,26482.0,0,1
2059.0,26555.0,0,0
2059.0,26669.0,0,0
2059.0,26876.0,0,1
2059.0,26946.0,0,1
2059.0,27242.0,0,0
2059.0,27285.0,0,0
2059.0,27325.0,0,1
2059.0,27766.0,0,0
2059.0,27832.0,0,0
2059.0,28349.0,1,0
2059.0,29431.0,0,0
2059.0,29814.0,0,0
2059.0,29847.0,1,0
2059.0,30155.0,0,1
2059.0,31819.0,0,0
2059.0,31980.0,0,1
2059.0,31986.0,0,0
2059.0,3419.0,0,0
2059.0,34907.0,0,1
2059.0,34939.0,0,0
2059.0,34994.0,0,0
2059.0,35221.0,0,0
2059.0,35367.0,0,0
2059.0,35425.0,0,0
2059.0,35486.0,0,0
2059.0,3550.0,0,0
2059.0,35738.0,0,0
2059.0,35969.0,0,0
2059.0,36014.0,0,0
2059.0,36037.0,0,0
2059.0,36073.0,0,1
2059.0,36279.0,0,0
2059.0,36622.0,0,0
2059.0,36624.0,0,1
2059.0,36721.0,0,1
2059.0,36786.0,0,1
2059.0,36987.0,0,0
2059.0,37018.0,0,0
2059.0,37179.0,0,0
2059.0,37430.0,0,0
2059.0,37658.0,0,0
2059.0,38129.0,0,0
2059.0,38205.0,0,1
2059.0,38424.0,0,0
2059.0,38857.0,0,0
2059.0,38882.0,0,0
2059.0,39391.0,0,0
2059.0,40007.0,0,1
2059.0,43419.0,0,0
2059.0,43796.0,0,1
2059.0,43911.0,0,0
2059.0,43915.0,0,1
2059.0,43920.0,0,0
2059.0,43948.0,0,0
2059.0,43989.0,0,1
2059.0,44212.0,0,0
2059.0,44244.0,0,0
2059.0,44266.0,0,1
2059.0,44300.0,0,0
2059.0,44304.0,0,1
2059.0,44335.0,0,0
2059.0,44428.0,0,0
2059.0,44550.0,0,0
2059.0,44575.0,0,0
2059.0,44594.0,0,0
2059.0,44629.0,0,1
2059.0,44637.0,0,0
2059.0,44680.0,0,1
2059.0,44709.0,0,0
2059.0,44736.0,0,0
2059.0,44763.0,0,0
2059.0,44841.0,0,0
2059.0,44857.0,0,0
2059.0,45137.0,0,0
2059.0,45154.0,0,1
2059.0,45156.0,0,0
2059.0,45277.0,0,0
2059.0,45325.0,0,0
2059.0,45380.0,0,1
2059.0,45382.0,0,0
2059.0,45438.0,0,0
2059.0,45453.0,0,1
2059.0,45477.0,0,0
2059.0,45502.0,0,0
2059.0,45519.0,0,0
2059.0,45557.0,0,0
2059.0,45689.0,0,0
2059.0,45704.0,0,0
2059.0,45725.0,0,0
2059.0,45728.0,0,0
2059.0,45735.0,0,0
2059.0,45736.0,0,0
2059.0,45816.0,0,0
2059.0,45843.0,0,0
2059.0,45844.0,0,1
2059.0,45853.0,0,0
2059.0,45858.0,0,1
2059.0,45945.0,0,0
2059.0,46013.0,0,0
2059.0,46027.0,0,0
2059.0,46067.0,0,0
2059.0,46096.0,0,1
2059.0,46126.0,0,0
2059.0,46129.0,0,0
2059.0,46184.0,0,0
2059.0,46261.0,0,0
2059.0,46336.0,0,0
2059.0,46441.0,0,1
2059.0,46451.0,0,0
2059.0,46483.0,0,0
2059.0,46499.0,0,0
2059.0,46533.0,0,1
2059.0,46566.0,0,1
2059.0,46595.0,0,1
2059.0,46624.0,0,1
2059.0,46718.0,0,0
2059.0,46731.0,0,0
2059.0,46765.0,0,0
2059.0,47021.0,0,0
2059.0,47023.0,0,0
2059.0,47044.0,0,0
2059.0,47267.0,0,0
2059.0,47381.0,0,0
2059.0,4748.0,0,0
2059.0,47501.0,0,1
2059.0,47578.0,0,0
2059.0,47619.0,0,0
2059.0,47660.0,0,1
2059.0,47707.0,0,1
2059.0,47819.0,0,0
2059.0,48858.0,0,0
2059.0,49167.0,0,0
2059.0,49893.0,0,0
2059.0,5116.0,0,1
2059.0,51907.0,0,1
2059.0,51947.0,0,0
2059.0,51978.0,0,1
2059.0,52020.0,0,1
2059.0,52088.0,0,0
2059.0,52099.0,0,0
2059.0,52153.0,0,0
2059.0,52158.0,0,0
2059.0,52186.0,0,1
2059.0,52201.0,0,0
2059.0,52203.0,0,0
2059.0,52242.0,0,0
2059.0,52254.0,0,0
2059.0,52419.0,0,0
2059.0,52432.0,0,0
2059.0,52434.0,0,0
2059.0,52450.0,0,1
2059.0,52453.0,0,0
2059.0,52535.0,0,0
2059.0,52556.0,0,0
2059.0,52621.0,0,1
2059.0,52652.0,0,0
2059.0,52655.0,0,0
2059.0,52673.0,0,1
2059.0,52675.0,0,0
2059.0,52688.0,0,0
2059.0,52741.0,0,1
2059.0,52748.0,0,0
2059.0,52787.0,0,1
2059.0,52816.0,0,1
2059.0,52944.0,0,0
2059.0,52974.0,0,0
2059.0,52990.0,0,0
2059.0,53122.0,0,1
2059.0,53190.0,0,0
2059.0,53251.0,0,1
2059.0,53321.0,0,0
2059.0,53325.0,0,1
2059.0,53382.0,0,0
2059.0,53384.0,0,0
2059.0,53404.0,0,0
2059.0,53422.0,0,1
2059.0,53486.0,0,0
2059.0,53501.0,0,1
2059.0,53505.0,0,0
2059.0,53531.0,0,0
2059.0,53540.0,0,1
2059.0,53574.0,0,0
2059.0,53632.0,0,0
2059.0,53648.0,0,0
2059.0,53682.0,0,0
2059.0,53734.0,0,1
2059.0,53784.0,0,0
2059.0,53788.0,0,0
2059.0,53790.0,0,1
2059.0,53820.0,0,1
2059.0,53837.0,0,1
2059.0,53849.0,0,0
2059.0,53851.0,0,0
2059.0,53875.0,0,0
2059.0,53881.0,0,1
2059.0,53886.0,0,0
