courseid,userid,Grade Mandatory,Grade Optional,final_mark
1013.0,52032.0,0.5,0.0,5.0
1013.0,52322.0,0.5,0.0,5.0
1013.0,52439.0,0.45,0.0,4.5
1013.0,52474.0,0.35,0.0,3.5
1013.0,52515.0,0.5,0.0,5.0
1013.0,52539.0,0.45,0.0,4.5
1013.0,52605.0,0.5,0.0,5.0
1013.0,52629.0,0.5,0.0,5.0
1013.0,52864.0,0.5,0.0,5.0
1013.0,52907.0,0.5,0.0,5.0
1013.0,52943.0,0.45,0.0,4.5
1013.0,53055.0,0.45,0.0,4.5
1013.0,53205.0,0.5,0.0,5.0
1013.0,53265.0,0.5,0.0,5.0
1013.0,53310.0,0.5,0.0,5.0
1013.0,53538.0,0.15,0.0,1.5
1013.0,53848.0,0.15,0.0,1.5
1013.0,53887.0,0.5,0.0,5.0
1013.0,54371.0,0.5,0.0,5.0
1013.0,54507.0,0.5,0.0,5.0
1013.0,54813.0,0.5,0.0,5.0
1013.0,54819.0,0.5,0.0,5.0
1013.0,54821.0,0.5,0.0,5.0
1013.0,54975.0,0.5,0.0,5.0
1013.0,55162.0,0.4,0.0,4.0
1013.0,55253.0,0.5,0.0,5.0
1013.0,55264.0,0.5,0.0,5.0
1013.0,56464.0,0.4,0.0,4.0
1013.0,57957.0,0.5,,10.0
1013.0,63941.0,0.5,0.0,5.0
1013.0,63962.0,0.25,0.0,2.5
1013.0,73818.0,,0.0,0.0
1013.0,73874.0,0.3,0.0,3.0
1013.0,9446.0,0.4,0.0,4.0
1020.0,11368.0,,0.0,0.0
1020.0,12730.0,,0.0,0.0
1020.0,1795.0,,0.0,0.0
1020.0,18325.0,0.3,0.0,3.0
1020.0,21443.0,,0.09999999999999999,1.9999999999999998
1020.0,22210.0,0.15,0.0,1.5
1020.0,25973.0,0.25,0.0,2.5
1020.0,25997.0,0.225,0.0,2.25
1020.0,26051.0,0.45,0.0,4.5
1020.0,26167.0,,0.225,4.5
1020.0,26193.0,0.25,0.0,2.5
1020.0,26241.0,0.275,0.0,2.75
1020.0,26502.0,0.225,0.0,2.25
1020.0,27352.0,,0.175,3.5
1020.0,27468.0,,0.14166666666666666,2.833333333333333
1020.0,27469.0,,0.2125,4.25
1020.0,27597.0,0.3,0.0,3.0
1020.0,27628.0,0.325,0.0,3.25
1020.0,28743.0,,0.2375,4.75
1020.0,34760.0,0.35,0.0,3.5
1020.0,34997.0,,0.16666666666666666,3.333333333333333
1020.0,35116.0,0.325,0.0,3.25
1020.0,35173.0,,0.1875,3.75
1020.0,35244.0,0.275,0.0,2.75
1020.0,35401.0,,0.225,4.5
1020.0,35484.0,,0.0,0.0
1020.0,35494.0,0.4,0.0,4.0
1020.0,35853.0,0.25,0.0,2.5
1020.0,36164.0,0.25,0.0,2.5
1020.0,36197.0,,0.1875,3.75
1020.0,36783.0,,0.0125,0.25
1020.0,36822.0,,0.13333333333333333,2.6666666666666665
1020.0,36986.0,0.35,0.0,3.5
1020.0,37155.0,0.275,0.0,2.75
1020.0,39847.0,0.075,0.0,0.75
1020.0,39975.0,0.275,0.0,2.75
1020.0,43420.0,,0.2375,4.75
1020.0,43560.0,,0.2125,4.25
1020.0,43625.0,,0.2125,4.25
1020.0,44319.0,,0.11666666666666665,2.333333333333333
1020.0,44364.0,0.225,0.0,2.25
1020.0,44463.0,0.3,0.0,3.0
1020.0,44510.0,0.3,0.0,3.0
1020.0,44526.0,0.3,0.0,3.0
1020.0,44529.0,0.45,0.0,4.5
1020.0,44566.0,,0.15,3.0
1020.0,44655.0,0.35,0.0,3.5
1020.0,44681.0,0.325,0.0,3.25
1020.0,44699.0,,0.125,2.5
1020.0,44919.0,,0.225,4.5
1020.0,44981.0,0.4,0.0,4.0
1020.0,45249.0,,0.11666666666666665,2.333333333333333
1020.0,45378.0,,0.125,2.5
1020.0,45622.0,,0.2125,4.25
1020.0,45633.0,0.4,0.0,4.0
1020.0,45683.0,0.4,0.0,4.0
1020.0,45885.0,0.35,0.0,3.5
1020.0,45952.0,,0.2,4.0
1020.0,46355.0,,0.25,5.0
1020.0,46369.0,0.3,0.0,3.0
1020.0,46403.0,0.325,0.0,3.25
1020.0,46512.0,,0.1875,3.75
1020.0,46649.0,0.125,0.0,1.25
1020.0,5768.0,0.2,0.0,2.0
1020.0,63378.0,0.15,0.0,1.5
1024.0,13682.0,0.125,0.0,1.25
1024.0,16343.0,0.0,0.25,2.5
1024.0,16492.0,0.25,0.40625,6.5625
1024.0,18052.0,0.09999999999999999,0.0,0.9999999999999999
1024.0,20205.0,0.08333333333333333,0.0,0.8333333333333333
1024.0,23639.0,0.26666666666666666,0.1375,4.041666666666667
1024.0,23725.0,0.39166666666666666,0.425,8.166666666666666
1024.0,26978.0,0.08333333333333333,0.0,0.8333333333333333
1024.0,27510.0,0.16666666666666666,0.1875,3.541666666666666
1024.0,28974.0,0.375,0.0,3.75
1024.0,36265.0,0.0,0.0,0.0
1024.0,39360.0,0.25,0.15625,4.0625
1024.0,39400.0,0.0,0.0,0.0
1024.0,42659.0,0.0,0.0,0.0
1024.0,43218.0,0.0,0.0,0.0
1024.0,43368.0,0.14166666666666666,0.0,1.4166666666666665
1024.0,43520.0,0.12083333333333333,0.0,1.2083333333333333
1024.0,43848.0,0.05833333333333333,0.0,0.5833333333333333
1024.0,44228.0,0.0,0.0,0.0
1024.0,44229.0,0.16666666666666666,0.0,1.6666666666666665
1024.0,44517.0,0.35000000000000003,0.1875,5.375000000000001
1024.0,44622.0,0.0,0.0,0.0
1024.0,44642.0,0.32916666666666666,0.0,3.2916666666666665
1024.0,44721.0,0.13749999999999998,0.0,1.3749999999999998
1024.0,44769.0,0.0,0.0,0.0
1024.0,44778.0,0.2041666666666667,0.0,2.041666666666667
1024.0,44980.0,0.375,0.21875,5.9375
1024.0,45447.0,0.0,0.0,0.0
1024.0,45805.0,0.26666666666666666,0.15625,4.229166666666667
1024.0,45848.0,0.2333333333333333,0.15625,3.895833333333333
1024.0,45866.0,0.09999999999999999,0.0,0.9999999999999999
1024.0,45867.0,0.225,0.14375,3.6875
1024.0,45890.0,0.3333333333333333,0.175,5.083333333333333
1024.0,46032.0,0.041666666666666664,0.0,0.41666666666666663
1024.0,46046.0,0.16666666666666666,0.1875,3.541666666666666
1024.0,46084.0,0.0,0.0,0.0
1024.0,46127.0,0.16666666666666666,0.0,1.6666666666666665
1024.0,46155.0,0.09999999999999999,0.0,0.9999999999999999
1024.0,46179.0,0.0,0.0,0.0
1024.0,46211.0,0.0,0.0,0.0
1024.0,46567.0,0.25,0.0,2.5
1024.0,46644.0,0.0,0.0,0.0
1024.0,46715.0,0.0,0.0,0.0
1024.0,46789.0,0.20833333333333334,0.175,3.833333333333333
1024.0,46842.0,0.0,0.0,0.0
1024.0,46999.0,0.0,0.0,0.0
1024.0,47207.0,0.25,0.0,2.5
1024.0,47608.0,0.0,0.0,0.0
1024.0,47683.0,0.0,0.0,0.0
1024.0,47712.0,0.16666666666666666,0.1875,3.541666666666666
1024.0,51808.0,0.19999999999999998,0.175,3.75
1024.0,51856.0,0.0,0.25,2.5
1024.0,52032.0,0.0,0.25,2.5
1024.0,52322.0,0.125,0.0,1.25
1024.0,52439.0,0.09999999999999999,0.0,0.9999999999999999
1024.0,52474.0,0.16666666666666666,0.1375,3.041666666666667
1024.0,52515.0,0.08333333333333333,0.0,0.8333333333333333
1024.0,52539.0,0.26666666666666666,0.425,6.916666666666666
1024.0,52605.0,0.0,0.0,0.0
1024.0,52864.0,0.0625,0.25,3.125
1024.0,52943.0,0.30833333333333335,0.15625,4.645833333333334
1024.0,53055.0,0.0,0.0,0.0
1024.0,53205.0,0.25,0.1875,4.375
1024.0,53265.0,0.20833333333333334,0.15625,3.645833333333334
1024.0,53310.0,0.0,0.0,0.0
1024.0,53538.0,0.0,0.25,2.5
1024.0,53868.0,0.0,0.0,0.0
1024.0,53887.0,0.25833333333333336,0.15625,4.145833333333334
1024.0,53888.0,0.0,0.0,0.0
1024.0,54105.0,0.0,0.0,0.0
1024.0,54137.0,0.0,0.0,0.0
1024.0,54371.0,0.16666666666666666,0.1875,3.541666666666666
1024.0,54389.0,0.0,0.0,0.0
1024.0,54507.0,0.0,0.0,0.0
1024.0,54813.0,0.1875,0.171875,3.59375
1024.0,54819.0,0.0,0.0,0.0
1024.0,54821.0,0.05833333333333333,0.0,0.5833333333333333
1024.0,54975.0,0.125,0.25,3.75
1024.0,55146.0,0.0,0.0,0.0
1024.0,55162.0,0.0,0.0,0.0
1024.0,55253.0,0.30833333333333335,0.0,3.0833333333333335
1024.0,55264.0,0.0,0.0,0.0
1024.0,55324.0,0.0,0.0,0.0
1024.0,55804.0,0.16666666666666666,0.1875,3.541666666666666
1024.0,56464.0,0.0,0.0,0.0
1024.0,62866.0,0.125,0.0,1.25
1024.0,66527.0,0.2333333333333333,0.15625,3.895833333333333
1024.0,73874.0,0.3333333333333333,0.15625,4.895833333333333
1026.0,14489.0,0.09375,0.0,0.9375
1026.0,21132.0,0.1625,,3.25
1026.0,22003.0,0.11666675,,2.333335
1026.0,22330.0,0.175,0.0,1.75
1026.0,22424.0,0.225,0.0,2.25
1026.0,22461.0,0.2,,4.0
1026.0,22503.0,0.21875,0.0,2.1875
1026.0,22583.0,0.32708325,0.0,3.2708325
1026.0,22734.0,0.19166675,0.0,1.9166675
1026.0,22959.0,0.2,0.0,2.0
1026.0,23033.0,0.36041674999999995,0.0,3.6041674999999995
1026.0,23237.0,0.21875,0.0,2.1875
1026.0,23609.0,0.20841674999999998,0.0,2.0841675
1026.0,25172.0,0.31666675,,6.333335
1026.0,25175.0,0.2625,,5.25
1026.0,25188.0,0.1,,2.0
1026.0,25935.0,0.2833335,0.0,2.833335
1026.0,26237.0,0.20833325000000003,0.0,2.0833325
1026.0,26352.0,0.2708335,0.0,2.708335
1026.0,26685.0,0.11875,,2.375
1026.0,26956.0,0.28333325,0.0,2.8333325
1026.0,27220.0,0.16875,0.0,1.6875
1026.0,27660.0,0.31666675,0.0,3.1666675
1026.0,28154.0,0.18333349999999998,0.0,1.833335
1026.0,34815.0,0.19166675,0.0,1.9166675
1026.0,34842.0,0.2,0.0,2.0
1026.0,34888.0,0.18958325,0.0,1.8958325
1026.0,34956.0,0.21875,0.0,2.1875
1026.0,35191.0,0.16249999999999998,0.0,1.6249999999999998
1026.0,35313.0,0.25,0.0,2.5
1026.0,35441.0,0.2,0.0,2.0
1026.0,35498.0,0.2875,0.0,2.875
1026.0,35675.0,0.30000000000000004,0.0,3.0000000000000004
1026.0,35872.0,0.19166675,0.0,1.9166675
1026.0,35928.0,0.2,0.0,2.0
1026.0,35930.0,0.17083325,0.0,1.7083325
1026.0,36029.0,0.3,0.0,3.0
1026.0,36074.0,0.13333325000000001,0.0,1.3333325
1026.0,36314.0,0.16041675,,3.208335
1026.0,36471.0,0.15833324999999998,,3.1666649999999996
1026.0,36980.0,0.31875,0.0,3.1875
1026.0,37050.0,0.15,0.0,1.5
1026.0,37123.0,0.26666675,,5.333335
1026.0,37789.0,0.21250000000000002,0.0,2.125
1026.0,39825.0,0.40833325,0.0,4.0833325
1026.0,39930.0,0.19166675,0.0,1.9166675
1026.0,39973.0,0.26875,0.0,2.6875
1026.0,40190.0,0.38325,0.0,3.8324999999999996
1026.0,40858.0,0.31666675,0.0,3.1666675
1026.0,43556.0,0.21875,0.0,2.1875
1026.0,43915.0,0.17708325000000003,0.0,1.7708325000000003
1026.0,44161.0,0.26875,0.0,2.6875
1026.0,44279.0,0.26666675,0.0,2.6666675
1026.0,44288.0,0.0,0.0,0.0
1026.0,44394.0,0.2,0.0,2.0
1026.0,44451.0,0.21875,0.0,2.1875
1026.0,44466.0,0.24375000000000002,0.0,2.4375
1026.0,44494.0,0.31675,0.0,3.1674999999999995
1026.0,44516.0,0.31875,,6.375
1026.0,44653.0,0.2208335,0.0,2.208335
1026.0,44668.0,0.4,0.0,4.0
1026.0,44683.0,0.28333325,0.0,2.8333325
1026.0,44726.0,0.31666675,0.0,3.1666675
1026.0,44808.0,0.16041675,0.0,1.6041675
1026.0,45094.0,0.3,0.0,3.0
1026.0,45213.0,0.39375000000000004,0.0,3.9375000000000004
1026.0,45227.0,0.35,0.0,3.5
1026.0,45311.0,0.13333325000000001,0.0,1.3333325
1026.0,45466.0,0.21041674999999999,,4.208335
1026.0,45473.0,0.20416674999999998,,4.083335
1026.0,45763.0,0.35,0.0,3.5
1026.0,45839.0,0.275,0.0,2.75
1026.0,45843.0,0.27916675,0.0,2.7916675
1026.0,45915.0,0.2,0.0,2.0
1026.0,45966.0,0.28333325,0.0,2.8333325
1026.0,46134.0,0.27916675,,5.583335
1026.0,46265.0,0.33333325,0.0,3.3333325
1026.0,46337.0,0.2,0.0,2.0
1026.0,46365.0,0.1,0.0,1.0
1026.0,46383.0,0.325,0.0,3.25
1026.0,46411.0,0.35,0.0,3.5
1026.0,46521.0,0.14375,,2.875
1026.0,46627.0,0.32708325000000005,0.0,3.2708325000000005
1026.0,46707.0,0.0833335,,1.66667
1026.0,46710.0,0.30416675000000004,0.0,3.0416675000000004
1026.0,46774.0,0.2,0.0,2.0
1026.0,46797.0,0.11249999999999999,0.0,1.125
1026.0,47513.0,0.11666675,,2.333335
1026.0,47540.0,0.19583325000000001,0.0,1.9583325
1026.0,52020.0,0.19166675,0.0,1.9166675
1026.0,52024.0,0.16666674999999997,0.0,1.6666674999999997
1026.0,52290.0,0.375,0.0,3.75
1026.0,52621.0,0.375,0.0,3.75
1026.0,53015.0,0.30000000000000004,0.0,3.0000000000000004
1026.0,53199.0,0.3625,0.0,3.625
1026.0,53292.0,0.31666675,0.0,3.1666675
1026.0,53371.0,0.16041675,0.0,1.6041675
1026.0,53441.0,0.45,0.0,4.5
1026.0,53503.0,0.275,0.0,2.75
1026.0,53541.0,0.26666675,0.0,2.6666675
1026.0,53575.0,0.4,0.0,4.0
1026.0,53592.0,0.2416665,0.0,2.416665
1026.0,53758.0,0.24583325,0.0,2.4583325
1026.0,53762.0,0.14166675,0.0,1.4166675
1026.0,53765.0,0.375,0.0,3.75
1026.0,54441.0,0.20416675,0.0,2.0416675
1026.0,54476.0,0.20833325,0.0,2.0833325
1026.0,54792.0,0.125,0.0,1.25
1026.0,54872.0,0.25833325,0.0,2.5833325
1026.0,54923.0,0.2083335,0.0,2.083335
1026.0,55879.0,0.25,0.0,2.5
1026.0,74456.0,0.05,0.0,0.5
1027.0,17490.0,0.48125,0.0,4.8125
1027.0,18815.0,0.453125,0.0,4.53125
1027.0,19848.0,0.421875,0.0,4.21875
1027.0,22111.0,0.384375,0.0,3.84375
1027.0,23997.0,0.303125,0.0,3.03125
1027.0,24656.0,0.39375,0.0,3.9375
1027.0,26127.0,0.3375,0.0,3.375
1027.0,27437.0,0.396875,0.08499999999999999,4.81875
1027.0,27664.0,0.409375,0.0,4.09375
1027.0,27672.0,0.409375,0.03935185555555556,4.487268555555556
1027.0,28005.0,0.371875,0.0,3.71875
1027.0,29597.0,0.390625,0.0,3.90625
1027.0,31559.0,0.453125,0.0,4.53125
1027.0,31626.0,0.425,0.0,4.25
1027.0,34808.0,0.4,0.050231490000000004,4.5023149
1027.0,35166.0,0.41875,0.0,4.1875
1027.0,35254.0,0.44375,0.0,4.4375
1027.0,35447.0,0.453125,0.0,4.53125
1027.0,35448.0,0.4125,0.0,4.125
1027.0,35880.0,0.440625,0.0625,5.03125
1027.0,36222.0,0.44687499999999997,0.06,5.06875
1027.0,36766.0,,0.15277776666666665,3.055555333333333
1027.0,36779.0,0.45625,0.0,4.5625
1027.0,37030.0,0.44375,0.0,4.4375
1027.0,37228.0,0.315625,0.0,3.15625
1027.0,37681.0,0.44062500000000004,0.0,4.40625
1027.0,37719.0,0.334375,0.0,3.34375
1027.0,37776.0,0.471875,0.0,4.71875
1027.0,38023.0,0.4,0.0,4.0
1027.0,43477.0,0.35,0.0,3.5
1027.0,43598.0,0.41562499999999997,0.0,4.15625
1027.0,43999.0,0.4428571428571429,0.0,4.428571428571429
1027.0,44111.0,0.44375,0.0,4.4375
1027.0,44339.0,0.440625,0.0,4.40625
1027.0,44415.0,0.425,0.0,4.25
1027.0,44690.0,0.3821428571428571,0.0,3.821428571428571
1027.0,44704.0,0.4035714285714286,0.0,4.035714285714286
1027.0,45057.0,0.378125,0.0,3.78125
1027.0,45495.0,0.425,0.0,4.25
1027.0,45593.0,0.421875,0.0,4.21875
1027.0,45778.0,0.4625,0.0,4.625
1027.0,46539.0,0.440625,0.0,4.40625
1027.0,46796.0,0.415625,0.0,4.15625
1027.0,47196.0,0.425,0.0,4.25
1027.0,47824.0,0.378125,0.0,3.78125
1027.0,47864.0,0.446875,0.0,4.46875
1027.0,47938.0,0.421875,0.0,4.21875
1027.0,47963.0,0.396875,0.0,3.96875
1027.0,47989.0,0.390625,0.0,3.90625
1027.0,48000.0,0.42857142857142855,0.0,4.285714285714286
1027.0,49264.0,0.4125,0.0,4.125
1027.0,6147.0,0.459375,0.0,4.59375
1027.0,73694.0,0.325,0.0,3.25
1027.0,76817.0,0.39999999999999997,0.049999999999999996,4.5
1027.0,77059.0,0.425,0.06666666666666667,4.916666666666666
1031.0,26876.0,,0.275,5.5
1031.0,35299.0,,0.3,6.0
1031.0,35739.0,,0.316667,6.33334
1031.0,35774.0,,0.275,5.5
1031.0,36191.0,0.4,,8.0
1031.0,44003.0,0.41333349999999996,,8.26667
1031.0,44090.0,0.4733335,,9.46667
1031.0,44560.0,0.2733335,,5.466670000000001
1031.0,44602.0,0.2866665,,5.73333
1031.0,44607.0,0.013333500000000002,0.241667,2.550005
1031.0,45767.0,,0.0833335,1.66667
1031.0,47558.0,0.2866665,,5.73333
1031.0,61454.0,0.3,,6.0
1038.0,10380.0,0.4615001335298365,,9.230002670596729
1038.0,10467.0,0.346011661605721,,6.92023323211442
1038.0,35684.0,0.376015074034876,,7.52030148069752
1038.0,35837.0,0.38107684394813107,,7.621536878962622
1038.0,36779.0,0.3711313439036211,,7.422626878072423
1038.0,37030.0,0.4282178217821782,,8.564356435643564
1038.0,37776.0,0.3958838191511459,,7.917676383022918
1038.0,43999.0,0.4095755729419096,,8.191511458838193
1038.0,44339.0,0.4603960396039604,,9.207920792079209
1038.0,44704.0,0.0,,0.0
1038.0,45057.0,0.2841861109187842,,5.683722218375684
1038.0,45272.0,0.4752475247524752,,9.504950495049505
1038.0,46539.0,0.3785904689370036,,7.571809378740072
1038.0,47857.0,0.2943096507452943,,5.886193014905886
1038.0,47864.0,0.37736397266100236,,7.547279453220047
1038.0,47938.0,0.41201743800753704,,8.240348760150741
1038.0,47989.0,0.3972772277227723,,7.945544554455446
1038.0,48000.0,0.42326732673267325,,8.465346534653465
1038.0,52098.0,0.3822699577650073,,7.6453991553001455
1038.0,52527.0,0.34105003906984105,,6.821000781396821
1038.0,53880.0,0.3054705195794305,,6.10941039158861
1038.0,54226.0,0.40954219048278456,,8.190843809655691
1038.0,6147.0,0.4034653465346535,,8.06930693069307
1039.0,16464.0,,0.06683168316831684,1.3366336633663367
1039.0,16598.0,,0.0012376237623762376,0.024752475247524754
1039.0,19848.0,,0.07260726072607261,1.4521452145214522
1039.0,22337.0,,0.11262376237623763,2.2524752475247527
1039.0,22638.0,,0.0049504950495049506,0.09900990099009901
1039.0,22675.0,,0.0024752475247524753,0.04950495049504951
1039.0,23997.0,,0.0024752475247524753,0.04950495049504951
1039.0,24169.0,,0.30198019801980197,6.03960396039604
1039.0,24464.0,,0.0,0.0
1039.0,24656.0,,0.0016501650165016502,0.033003300330033
1039.0,25936.0,,0.0024752475247524753,0.04950495049504951
1039.0,26126.0,,0.0009900990099009901,0.019801980198019802
1039.0,26127.0,,0.0,0.0
1039.0,26775.0,,0.15016501650165018,3.0033003300330035
1039.0,27165.0,,0.0024752475247524753,0.04950495049504951
1039.0,27437.0,,0.1,2.0
1039.0,28005.0,,0.0009900990099009901,0.019801980198019802
1039.0,29897.0,,0.0024752475247524753,0.04950495049504951
1039.0,35254.0,,0.12252475247524752,2.4504950495049505
1039.0,35447.0,,0.125,2.5
1039.0,35448.0,,0.125,2.5
1039.0,35684.0,,0.13201320132013203,2.6402640264026407
1039.0,36271.0,,0.0049504950495049506,0.09900990099009901
1039.0,36779.0,,0.0,0.0
1039.0,37030.0,,0.10891089108910891,2.1782178217821784
1039.0,37620.0,,0.036303630363036306,0.7260726072607261
1039.0,37719.0,,0.09108910891089109,1.8217821782178216
1039.0,37776.0,,0.11716171617161715,2.343234323432343
1039.0,38023.0,,0.125,2.5
1039.0,38489.0,,0.048514851485148516,0.9702970297029703
1039.0,43598.0,,0.08333333333333333,1.6666666666666665
1039.0,44157.0,,0.0008250825082508251,0.0165016501650165
1039.0,44258.0,,0.23267326732673269,4.653465346534654
1039.0,44690.0,,0.07029702970297029,1.4059405940594059
1039.0,44746.0,,0.04702970297029703,0.9405940594059405
1039.0,45361.0,,0.0,0.0
1039.0,46570.0,,0.0012376237623762376,0.024752475247524754
1039.0,47127.0,,0.0049504950495049506,0.09900990099009901
1039.0,47196.0,,0.16666666666666666,3.333333333333333
1039.0,47916.0,,0.09306930693069307,1.8613861386138613
1039.0,47972.0,,0.15841584158415842,3.1683168316831685
1039.0,47980.0,,0.0016501650165016502,0.033003300330033
1039.0,48000.0,,0.06311881188118812,1.2623762376237624
1039.0,48026.0,,0.08415841584158415,1.6831683168316829
